"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-0", "14648", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-1", "14649", "Dining/DiningProgrammers.java:85", "Variable Write", " context=Dining.State:2#set_state:377, s=""H"""
"Thread-0", "14650", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-1", "14651", "Dining/DiningProgrammers.java:86", "Line Step", " file=Dining/DiningProgrammers.java, line=86"
"Thread-0", "14652", "Dining/DiningProgrammers.java:66", "Line Step", " file=Dining/DiningProgrammers.java, line=66"
"Thread-1", "14653", "Dining/DiningProgrammers.java:86", "Field Write", " context=Dining.State:2, state=""H"""
"Thread-0", "14654", "Dining/DiningProgrammers.java:66", "Field Read", " context=Dining.Forks:1, n"
"Thread-1", "14655", "Dining/DiningProgrammers.java:88", "Line Step", " file=Dining/DiningProgrammers.java, line=88"
"Thread-0", "14656", "Dining/DiningProgrammers.java:66", "Field Write", " context=Dining.Forks:1, n=1"
"Thread-1", "14657", "Dining/DiningProgrammers.java:92", "Line Step", " file=Dining/DiningProgrammers.java, line=92"
"Thread-0", "14658", "Dining/DiningProgrammers.java:67", "Line Step", " file=Dining/DiningProgrammers.java, line=67"
"Thread-0", "14659", "Dining/DiningProgrammers.java:67", "Field Read", " context=Dining.State:1, count"
"Thread-1", "14660", "Dining/DiningProgrammers.java:93", "Line Step", " file=Dining/DiningProgrammers.java, line=93"
"Thread-0", "14661", "Dining/DiningProgrammers.java:67", "Field Write", " context=Dining.State:1, count=1"
"Thread-1", "14662", "Dining/DiningProgrammers.java:93", "Field Read", " context=Dining.State:2, name"
"Thread-0", "14663", "Dining/DiningProgrammers.java:68", "Line Step", " file=Dining/DiningProgrammers.java, line=68"
"Thread-0", "14664", "Dining/DiningProgrammers.java:69", "Line Step", " file=Dining/DiningProgrammers.java, line=69"
"Thread-0", "14665", "Dining/DiningProgrammers.java:69", "Method Exit", " returner=Dining.Forks:1#pickup:250, value=<void>"
"Thread-1", "14666", "Dining/DiningProgrammers.java:94", "Line Step", " file=Dining/DiningProgrammers.java, line=94"
"Thread-4", "14667", "Dining/DiningProgrammers.java:41", "Method Call", " caller=Dining.Programmer:5#run:5, target=Dining.Forks:1#pickup:251"
"Thread-4", "14668", "Dining/DiningProgrammers.java:56", "Method Entered", " "
"Thread-0", "14669", "Dining/DiningProgrammers.java:39", "Method Returned", " "
"Thread-0", "14670", "Dining/DiningProgrammers.java:40", "Line Step", " file=Dining/DiningProgrammers.java, line=40"
"Thread-4", "14671", "Dining/DiningProgrammers.java:56", "Variable Write", " context=Dining.Forks:1#pickup:251, p=Dining.Programmer:5"
"Thread-4", "14672", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-0", "14673", "Dining/DiningProgrammers.java:40", "Method Call", " caller=Dining.Programmer:1#run:1, target=Dining.State:1#set_state:378"
"Thread-0", "14674", "Dining/DiningProgrammers.java:85", "Method Entered", " "
"Thread-4", "14675", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-0", "14676", "Dining/DiningProgrammers.java:85", "Variable Write", " context=Dining.State:1#set_state:378, s=""H"""
"Thread-4", "14677", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.State:5, count"
"Thread-0", "14678", "Dining/DiningProgrammers.java:86", "Line Step", " file=Dining/DiningProgrammers.java, line=86"
"Thread-4", "14679", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-0", "14680", "Dining/DiningProgrammers.java:86", "Field Write", " context=Dining.State:1, state=""H"""
"Thread-4", "14681", "Dining/DiningProgrammers.java:66", "Line Step", " file=Dining/DiningProgrammers.java, line=66"
"Thread-0", "14682", "Dining/DiningProgrammers.java:88", "Line Step", " file=Dining/DiningProgrammers.java, line=88"
"Thread-4", "14683", "Dining/DiningProgrammers.java:66", "Field Read", " context=Dining.Forks:1, n"
"Thread-0", "14684", "Dining/DiningProgrammers.java:92", "Line Step", " file=Dining/DiningProgrammers.java, line=92"
"Thread-4", "14685", "Dining/DiningProgrammers.java:66", "Field Write", " context=Dining.Forks:1, n=0"
"Thread-0", "14686", "Dining/DiningProgrammers.java:93", "Line Step", " file=Dining/DiningProgrammers.java, line=93"
"Thread-4", "14687", "Dining/DiningProgrammers.java:67", "Line Step", " file=Dining/DiningProgrammers.java, line=67"
"Thread-4", "14688", "Dining/DiningProgrammers.java:67", "Field Read", " context=Dining.State:5, count"
"Thread-0", "14689", "Dining/DiningProgrammers.java:93", "Field Read", " context=Dining.State:1, name"
"Thread-4", "14690", "Dining/DiningProgrammers.java:67", "Field Write", " context=Dining.State:5, count=2"
"Thread-4", "14691", "Dining/DiningProgrammers.java:68", "Line Step", " file=Dining/DiningProgrammers.java, line=68"
"Thread-0", "14692", "Dining/DiningProgrammers.java:94", "Line Step", " file=Dining/DiningProgrammers.java, line=94"
"Thread-4", "14693", "Dining/DiningProgrammers.java:69", "Line Step", " file=Dining/DiningProgrammers.java, line=69"
"Thread-4", "14694", "Dining/DiningProgrammers.java:69", "Method Exit", " returner=Dining.Forks:1#pickup:251, value=<void>"
"Thread-2", "14695", "Dining/DiningProgrammers.java:41", "Method Call", " caller=Dining.Programmer:3#run:3, target=Dining.Forks:1#pickup:252"
"Thread-2", "14696", "Dining/DiningProgrammers.java:56", "Method Entered", " "
"Thread-4", "14697", "Dining/DiningProgrammers.java:41", "Method Returned", " "
"Thread-4", "14698", "Dining/DiningProgrammers.java:42", "Line Step", " file=Dining/DiningProgrammers.java, line=42"
"Thread-2", "14699", "Dining/DiningProgrammers.java:56", "Variable Write", " context=Dining.Forks:1#pickup:252, p=Dining.Programmer:3"
"Thread-2", "14700", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-4", "14701", "Dining/DiningProgrammers.java:42", "Method Call", " caller=Dining.Programmer:5#run:5, target=Dining.State:5#set_state:379"
"Thread-4", "14702", "Dining/DiningProgrammers.java:85", "Method Entered", " "
"Thread-2", "14703", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "14704", "Dining/DiningProgrammers.java:85", "Variable Write", " context=Dining.State:5#set_state:379, s=""E"""
"Thread-2", "14705", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "14706", "Dining/DiningProgrammers.java:86", "Line Step", " file=Dining/DiningProgrammers.java, line=86"
"Thread-4", "14707", "Dining/DiningProgrammers.java:86", "Field Write", " context=Dining.State:5, state=""E"""
"Thread-2", "14708", "Dining/DiningProgrammers.java:60", "Line Step", " file=Dining/DiningProgrammers.java, line=60"
"Thread-4", "14709", "Dining/DiningProgrammers.java:88", "Line Step", " file=Dining/DiningProgrammers.java, line=88"
"Thread-3", "14710", "Dining/DiningProgrammers.java:39", "Method Call", " caller=Dining.Programmer:4#run:4, target=Dining.Forks:1#pickup:253"
"Thread-3", "14711", "Dining/DiningProgrammers.java:56", "Method Entered", " "
"Thread-3", "14712", "Dining/DiningProgrammers.java:56", "Variable Write", " context=Dining.Forks:1#pickup:253, p=Dining.Programmer:4"
"Thread-4", "14713", "Dining/DiningProgrammers.java:92", "Line Step", " file=Dining/DiningProgrammers.java, line=92"
"Thread-3", "14714", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-3", "14715", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "14716", "Dining/DiningProgrammers.java:96", "Line Step", " file=Dining/DiningProgrammers.java, line=96"
"Thread-3", "14717", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "14718", "Dining/DiningProgrammers.java:97", "Line Step", " file=Dining/DiningProgrammers.java, line=97"
"Thread-4", "14719", "Dining/DiningProgrammers.java:97", "Field Read", " context=Dining.State:5, name"
"Thread-3", "14720", "Dining/DiningProgrammers.java:60", "Line Step", " file=Dining/DiningProgrammers.java, line=60"
"Thread-4", "14721", "Dining/DiningProgrammers.java:98", "Line Step", " file=Dining/DiningProgrammers.java, line=98"
"Thread-4", "14722", "Dining/DiningProgrammers.java:99", "Line Step", " file=Dining/DiningProgrammers.java, line=99"
"Thread-4", "14723", "Dining/DiningProgrammers.java:99", "Field Read", " context=Dining.State:5, name"
"Thread-1", "14724", "Dining/DiningProgrammers.java:96", "Line Step", " file=Dining/DiningProgrammers.java, line=96"
"Thread-1", "14725", "Dining/DiningProgrammers.java:103", "Line Step", " file=Dining/DiningProgrammers.java, line=103"
"Thread-1", "14726", "Dining/DiningProgrammers.java:103", "Method Exit", " returner=Dining.State:2#set_state:377, value=<void>"
"Thread-4", "14727", "Dining/DiningProgrammers.java:101", "Line Step", " file=Dining/DiningProgrammers.java, line=101"
"Thread-1", "14728", "Dining/DiningProgrammers.java:40", "Method Returned", " "
"Thread-1", "14729", "Dining/DiningProgrammers.java:41", "Line Step", " file=Dining/DiningProgrammers.java, line=41"
"Thread-4", "14730", "Dining/DiningProgrammers.java:103", "Line Step", " file=Dining/DiningProgrammers.java, line=103"
"Thread-4", "14731", "Dining/DiningProgrammers.java:103", "Method Exit", " returner=Dining.State:5#set_state:379, value=<void>"
"Thread-1", "14732", "Dining/DiningProgrammers.java:41", "Field Read", " context=Dining.Programmer:2, fs"
"Thread-4", "14733", "Dining/DiningProgrammers.java:42", "Method Returned", " "
"Thread-4", "14734", "Dining/DiningProgrammers.java:43", "Line Step", " file=Dining/DiningProgrammers.java, line=43"
"Thread-1", "14735", "Dining/DiningProgrammers.java:41", "Method Call", " caller=Dining.Programmer:2#run:2, target=Dining.Forks:1#pickup:254"
"Thread-1", "14736", "Dining/DiningProgrammers.java:56", "Method Entered", " "
"Thread-1", "14737", "Dining/DiningProgrammers.java:56", "Variable Write", " context=Dining.Forks:1#pickup:254, p=Dining.Programmer:2"
"Thread-4", "14738", "Dining/DiningProgrammers.java:43", "Method Call", " caller=Dining.Programmer:5#run:5, target=Dining.State:5#set_state:380"
"Thread-4", "14739", "Dining/DiningProgrammers.java:85", "Method Entered", " "
"Thread-1", "14740", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-4", "14741", "Dining/DiningProgrammers.java:85", "Variable Write", " context=Dining.State:5#set_state:380, s=""C"""
"Thread-1", "14742", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "14743", "Dining/DiningProgrammers.java:86", "Line Step", " file=Dining/DiningProgrammers.java, line=86"
"Thread-1", "14744", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "14745", "Dining/DiningProgrammers.java:86", "Field Write", " context=Dining.State:5, state=""C"""
"Thread-1", "14746", "Dining/DiningProgrammers.java:60", "Line Step", " file=Dining/DiningProgrammers.java, line=60"
"Thread-4", "14747", "Dining/DiningProgrammers.java:88", "Line Step", " file=Dining/DiningProgrammers.java, line=88"
"Thread-4", "14748", "Dining/DiningProgrammers.java:89", "Line Step", " file=Dining/DiningProgrammers.java, line=89"
"Thread-4", "14749", "Dining/DiningProgrammers.java:89", "Field Read", " context=Dining.State:5, name"
"Thread-4", "14750", "Dining/DiningProgrammers.java:90", "Line Step", " file=Dining/DiningProgrammers.java, line=90"
"Thread-0", "14751", "Dining/DiningProgrammers.java:96", "Line Step", " file=Dining/DiningProgrammers.java, line=96"
"Thread-0", "14752", "Dining/DiningProgrammers.java:103", "Line Step", " file=Dining/DiningProgrammers.java, line=103"
"Thread-0", "14753", "Dining/DiningProgrammers.java:103", "Method Exit", " returner=Dining.State:1#set_state:378, value=<void>"
"Thread-0", "14754", "Dining/DiningProgrammers.java:40", "Method Returned", " "
"Thread-0", "14755", "Dining/DiningProgrammers.java:41", "Line Step", " file=Dining/DiningProgrammers.java, line=41"
"Thread-0", "14756", "Dining/DiningProgrammers.java:41", "Field Read", " context=Dining.Programmer:1, fs"
"Thread-0", "14757", "Dining/DiningProgrammers.java:41", "Method Call", " caller=Dining.Programmer:1#run:1, target=Dining.Forks:1#pickup:255"
"Thread-0", "14758", "Dining/DiningProgrammers.java:56", "Method Entered", " "
"Thread-0", "14759", "Dining/DiningProgrammers.java:56", "Variable Write", " context=Dining.Forks:1#pickup:255, p=Dining.Programmer:1"
"Thread-0", "14760", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-0", "14761", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-0", "14762", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-0", "14763", "Dining/DiningProgrammers.java:60", "Line Step", " file=Dining/DiningProgrammers.java, line=60"
"Thread-4", "14764", "Dining/DiningProgrammers.java:92", "Line Step", " file=Dining/DiningProgrammers.java, line=92"
"Thread-4", "14765", "Dining/DiningProgrammers.java:96", "Line Step", " file=Dining/DiningProgrammers.java, line=96"
"Thread-4", "14766", "Dining/DiningProgrammers.java:103", "Line Step", " file=Dining/DiningProgrammers.java, line=103"
"Thread-4", "14767", "Dining/DiningProgrammers.java:103", "Method Exit", " returner=Dining.State:5#set_state:380, value=<void>"
"Thread-4", "14768", "Dining/DiningProgrammers.java:43", "Method Returned", " "
"Thread-4", "14769", "Dining/DiningProgrammers.java:44", "Line Step", " file=Dining/DiningProgrammers.java, line=44"
"Thread-4", "14770", "Dining/DiningProgrammers.java:44", "Field Read", " context=Dining.Programmer:5, fs"
"Thread-4", "14771", "Dining/DiningProgrammers.java:44", "Method Call", " caller=Dining.Programmer:5#run:5, target=Dining.Forks:1#drop:124"
"Thread-4", "14772", "Dining/DiningProgrammers.java:72", "Method Entered", " "
"Thread-4", "14773", "Dining/DiningProgrammers.java:72", "Variable Write", " context=Dining.Forks:1#drop:124, p=Dining.Programmer:5"
"Thread-4", "14774", "Dining/DiningProgrammers.java:73", "Line Step", " file=Dining/DiningProgrammers.java, line=73"
"Thread-4", "14775", "Dining/DiningProgrammers.java:73", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "14776", "Dining/DiningProgrammers.java:73", "Field Read", " context=Dining.State:5, count"
"Thread-4", "14777", "Dining/DiningProgrammers.java:73", "Field Write", " context=Dining.Forks:1, n=2"
"Thread-4", "14778", "Dining/DiningProgrammers.java:74", "Line Step", " file=Dining/DiningProgrammers.java, line=74"
"Thread-4", "14779", "Dining/DiningProgrammers.java:74", "Field Write", " context=Dining.State:5, count=0"
"Thread-4", "14780", "Dining/DiningProgrammers.java:75", "Line Step", " file=Dining/DiningProgrammers.java, line=75"
"Thread-4", "14781", "Dining/DiningProgrammers.java:76", "Line Step", " file=Dining/DiningProgrammers.java, line=76"
"Thread-4", "14782", "Dining/DiningProgrammers.java:76", "Method Exit", " returner=Dining.Forks:1#drop:124, value=<void>"
"Thread-2", "14783", "Dining/DiningProgrammers.java:61", "Line Step", " file=Dining/DiningProgrammers.java, line=61"
"Thread-4", "14784", "Dining/DiningProgrammers.java:44", "Method Returned", " "
"Thread-4", "14785", "Dining/DiningProgrammers.java:38", "Line Step", " file=Dining/DiningProgrammers.java, line=38"
"Thread-2", "14786", "Dining/DiningProgrammers.java:58", "Line Step", " file=Dining/DiningProgrammers.java, line=58"
"Thread-4", "14787", "Dining/DiningProgrammers.java:38", "Variable Write", " context=Dining.Programmer:5#run:5, i=27"
"Thread-4", "14788", "Dining/DiningProgrammers.java:39", "Line Step", " file=Dining/DiningProgrammers.java, line=39"
"Thread-2", "14789", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-4", "14790", "Dining/DiningProgrammers.java:39", "Field Read", " context=Dining.Programmer:5, fs"
"Thread-2", "14791", "Dining/DiningProgrammers.java:58", "Field Read", " context=Dining.Forks:1, n"
"Thread-2", "14792", "Dining/DiningProgrammers.java:66", "Line Step", " file=Dining/DiningProgrammers.java, line=66"
"Thread-2", "14793", "Dining/DiningProgrammers.java:66", "Field Read", " context=Dining.Forks:1, n"
"Thread-2", "14794", "Dining/DiningProgrammers.java:66", "Field Write", " context=Dining.Forks:1, n=1"
"Thread-2", "14795", "Dining/DiningProgrammers.java:67", "Line Step", " file=Dining/DiningProgrammers.java, line=67"
"Thread-2", "14796", "Dining/DiningProgrammers.java:67", "Field Read", " context=Dining.State:3, count"
"Thread-2", "14797", "Dining/DiningProgrammers.java:67", "Field Write", " context=Dining.State:3, count=2"
"Thread-2", "14798", "Dining/DiningProgrammers.java:68", "Line Step", " file=Dining/DiningProgrammers.java, line=68"
